ID	B1	B2	B3	val
7594	174	180	209	2
7595	168	188	221	2
7596	174	180	209	2
7597	193	195	209	2
7598	199	210	221	2
7599	181	218	232	2
7600	174	203	244	2
7601	174	203	221	2
7602	187	225	232	2
7603	193	248	255	2
7604	199	248	255	2
7605	206	240	255	2
7606	212	255	255	2
7607	224	255	255	2
7608	218	255	255	2
7609	206	255	255	2
7610	199	240	255	2
7611	193	225	232	2
7612	187	233	232	2
7613	218	255	244	2
7614	237	255	255	2
7615	243	255	255	2
7616	243	255	255	2
7617	237	248	255	2
7618	212	225	255	2
7619	199	218	232	2
7620	193	203	244	2
7621	199	210	244	2
7622	193	225	255	2
7623	181	225	255	2
7624	168	210	221	2
7625	162	195	232	2
7626	156	195	232	2
7627	137	195	232	2
7628	149	203	232	2
7629	168	225	221	2
7630	181	240	232	2
7631	193	248	244	2
7632	206	255	255	2
7633	212	255	255	2
7634	218	248	255	2
7635	224	248	255	2
7636	224	255	255	2
7637	218	255	255	2
7638	218	255	255	2
7639	212	240	255	2
7640	199	218	244	2
7641	218	195	221	2
7642	199	173	209	2
7643	193	165	197	2
7644	193	150	174	2
7645	174	150	186	2
7646	187	150	186	2
7647	187	158	186	2
7648	187	158	197	2
7649	193	165	186	2
7650	199	165	186	2
7651	199	173	186	2
7652	199	180	186	2
7653	193	173	197	2
7654	187	165	174	2
7655	187	158	186	2
7656	193	158	186	2
7657	193	158	186	2
7658	199	173	197	2
7659	206	180	209	2
7660	206	180	197	2
7661	206	173	186	2
7662	212	180	186	2
7663	218	180	209	2
7664	218	203	209	2
7665	218	210	221	2
7666	224	203	221	2
7667	224	203	197	2
7668	218	195	221	2
7669	218	195	209	2
7670	206	195	197	2
7671	206	195	209	2
7672	212	210	221	2
7673	212	225	244	2
7674	224	233	244	2
7675	218	248	255	2
7676	224	255	255	2
7677	231	255	255	2
7678	224	255	255	2
7679	218	255	244	2
7680	199	255	232	2
7681	193	255	244	2
7682	193	255	255	2
7683	193	248	255	2
7684	181	225	255	2
7685	174	218	255	2
7686	168	225	244	2
7687	168	218	255	2
7688	181	240	244	2
7689	187	248	255	2
7690	181	240	255	2
7691	174	225	244	2
7692	174	203	209	2
7693	181	188	221	2
7694	174	188	221	2
7695	174	188	221	2
7696	174	180	209	2
7697	187	188	209	2
7698	193	203	209	2
7699	199	210	232	2
7700	187	218	244	2
7701	187	225	232	2
7702	187	225	244	2
7703	193	240	244	2
7704	206	248	255	2
7705	212	248	255	2
7706	218	255	255	2
7707	224	255	255	2
7708	224	255	255	2
7709	193	248	255	2
7710	174	218	244	2
7711	174	210	209	2
7712	174	210	232	2
7713	193	233	232	2
7714	218	255	255	2
7715	237	255	255	2
7716	243	255	255	2
7717	243	255	255	2
7718	218	240	255	2
7719	206	225	255	2
7720	199	203	255	2
7721	206	203	232	2
7722	206	218	244	2
7723	181	218	244	2
7724	174	225	244	2
7725	174	218	255	2
7726	168	218	244	2
7727	143	203	232	2
7728	149	203	221	2
7729	156	210	221	2
7730	174	225	232	2
7731	187	248	232	2
7732	187	240	244	2
7733	206	240	244	2
7734	212	248	255	2
7735	212	255	255	2
7736	218	255	255	2
7737	212	255	255	2
7738	212	233	255	2
7739	212	218	232	2
7740	206	195	221	2
7741	212	188	209	2
7742	193	173	197	2
7743	193	165	197	2
7744	193	158	186	2
7745	181	158	186	2
7746	193	165	186	2
7747	193	165	197	2
7748	199	165	209	2
7749	199	180	221	2
7750	206	180	209	2
7751	212	195	197	2
7752	212	203	209	2
7753	206	195	209	2
7754	199	165	197	2
7755	193	150	174	2
7756	199	150	162	2
7757	206	165	186	2
7758	212	188	197	2
7759	218	203	221	2
7760	212	173	197	2
7761	212	173	186	2
7762	218	180	186	2
7763	224	195	209	2
7764	231	233	232	2
7765	231	233	244	2
7766	231	225	221	2
7767	237	218	197	2
7768	231	210	209	2
7769	224	218	209	2
7770	218	210	221	2
7771	218	218	221	2
7772	218	225	221	2
7773	218	233	232	2
7774	224	233	255	2
7775	212	240	244	2
7776	224	255	255	2
7777	231	255	255	2
7778	231	255	255	2
7779	218	255	255	2
7780	193	255	255	2
7781	193	233	232	2
7782	193	233	232	2
7783	187	233	244	2
7784	168	225	232	2
7785	156	218	232	2
7786	143	210	232	2
7787	149	218	232	2
7788	168	240	232	2
7789	181	255	255	2
7790	174	255	255	2
7791	174	240	255	2
7792	168	218	255	2
7793	168	203	244	2
7794	162	195	232	2
7795	168	188	221	2
7796	168	180	209	2
7797	181	188	209	2
7798	199	195	209	2
7799	212	218	221	2
7800	212	240	255	2
7801	206	255	255	2
7802	199	255	255	2
7803	199	255	255	2
7804	206	248	255	2
7805	218	255	255	2
7806	231	255	255	2
7807	231	255	255	2
7808	218	255	255	2
7809	187	225	255	2
7810	162	203	244	2
7811	149	210	232	2
7812	162	218	255	2
7813	187	225	244	2
7814	206	248	255	2
7815	224	255	255	2
7816	243	255	255	2
7817	243	255	255	2
7818	231	255	255	2
7819	218	240	255	2
7820	206	218	255	2
7821	199	210	232	2
7822	199	195	221	2
7823	181	210	232	2
7824	187	225	255	2
7825	181	233	255	2
7826	174	240	244	2
7827	168	218	244	2
7828	174	210	232	2
7829	168	210	221	2
7830	168	218	209	2
7831	174	233	221	2
7832	181	225	244	2
7833	187	240	244	2
7834	199	255	255	2
7835	199	255	255	2
7836	199	255	255	2
7837	206	233	244	2
7838	206	210	232	2
7839	206	203	221	2
7840	206	195	221	2
7841	206	188	209	2
7842	199	180	221	2
7843	199	173	197	2
7844	193	165	186	2
7845	193	165	186	2
7846	199	173	197	2
7847	199	165	197	2
7848	199	173	197	2
7849	206	188	197	2
7850	212	195	221	2
7851	224	218	221	2
7852	218	218	244	2
7853	212	203	232	2
7854	206	173	197	2
7855	199	158	174	2
7856	206	158	174	2
7857	212	165	197	2
7858	224	188	209	2
7859	231	195	209	2
7860	231	173	209	2
7861	224	180	197	2
7862	231	188	197	2
7863	237	210	221	2
7864	243	255	255	2
7865	237	255	255	2
7866	231	240	255	2
7867	237	225	232	2
7868	231	225	232	2
7869	231	233	221	2
7870	231	225	232	2
7871	231	218	232	2
7872	218	225	232	2
7873	218	240	244	2
7874	212	248	255	2
7875	199	225	244	2
7876	206	240	244	2
7877	224	255	255	2
7878	224	255	255	2
7879	212	255	255	2
7880	187	248	255	2
7881	187	233	244	2
7882	187	233	244	2
7883	181	225	232	2
7884	162	218	221	2
7885	149	210	221	2
7886	131	195	221	2
7887	137	203	221	2
7888	149	225	232	2
7889	156	240	255	2
7890	149	225	244	2
7891	149	225	244	2
7892	156	225	244	2
7893	149	203	244	2
7894	149	203	232	2
7895	149	188	221	2
7896	143	173	209	2
7897	156	180	197	2
7898	174	188	209	2
7899	193	210	221	2
7900	212	233	244	2
7901	212	255	255	2
7902	206	255	255	2
7903	199	255	255	2
7904	181	233	221	2
7905	206	255	232	2
7906	231	255	255	2
7907	237	255	255	2
7908	224	255	255	2
7909	206	255	255	2
7910	187	225	255	2
7911	174	225	255	2
7912	187	233	255	2
7913	199	233	255	2
7914	212	255	255	2
7915	218	255	255	2
7916	237	255	255	2
7917	243	255	255	2
7918	243	255	255	2
7919	231	255	255	2
7920	212	233	255	2
7921	193	218	232	2
7922	193	203	244	2
7923	199	203	221	2
7924	193	218	255	2
7925	199	233	255	2
7926	199	248	255	2
7927	193	248	255	2
7928	187	225	255	2
7929	174	218	232	2
7930	168	210	221	2
7931	174	203	209	2
7932	174	210	232	2
7933	181	218	232	2
7934	187	233	244	2
7935	199	240	255	2
7936	199	240	244	2
7937	199	225	244	2
7938	206	210	221	2
7939	206	203	221	2
7940	206	203	232	2
7941	206	203	221	2
7942	199	195	255	2
7943	199	180	209	2
7944	199	180	197	2
7945	199	180	197	2
7946	206	188	209	2
7947	206	173	209	2
7948	206	180	197	2
7949	206	195	209	2
7950	218	218	232	2
7951	231	248	244	2
7952	224	233	255	2
7953	224	210	244	2
7954	212	188	209	2
7955	206	165	186	2
7956	212	165	186	2
7957	212	173	209	2
7958	212	180	209	2
7959	218	188	209	2
7960	224	180	221	2
7961	231	195	197	2
7962	231	203	221	2
7963	243	233	232	2
7964	243	255	255	2
7965	243	255	255	2
7966	243	240	244	2
7967	243	240	255	2
7968	237	240	244	2
7969	231	248	232	2
7970	231	233	232	2
7971	224	225	221	2
7972	218	233	244	2
7973	212	248	255	2
7974	206	248	255	2
7975	193	225	232	2
7976	199	233	232	2
7977	212	255	255	2
7978	212	255	255	2
7979	199	255	255	2
7980	193	240	255	2
7981	187	240	255	2
7982	193	240	255	2
7983	181	218	221	2
7984	168	210	221	2
7985	149	203	232	2
7986	131	195	221	2
7987	143	195	221	2
7988	137	203	221	2
7989	137	210	232	2
7990	131	188	221	2
7991	137	203	221	2
7992	149	210	232	2
7993	143	203	232	2
7994	137	188	221	2
7995	137	188	209	2
7996	131	173	209	2
7997	149	173	209	2
7998	162	188	221	2
7999	181	195	232	2
8000	199	218	232	2
8001	206	240	244	2
8002	199	255	244	2
8003	187	255	244	2
8004	181	218	221	2
8005	193	240	221	2
8006	218	255	255	2
8007	231	255	255	2
8008	224	255	255	2
8009	212	255	255	2
8010	206	240	255	2
8011	187	233	255	2
8012	206	240	255	2
8013	218	240	255	2
8014	218	255	255	2
8015	224	255	255	2
8016	237	255	255	2
8017	243	255	255	2
8018	243	255	255	2
8019	237	255	255	2
8020	224	240	255	2
8021	199	210	244	2
8022	193	210	244	2
8023	193	188	232	2
8024	193	210	232	2
8025	206	233	255	2
8026	199	248	255	2
8027	199	255	255	2
8028	187	233	255	2
8029	168	218	244	2
8030	181	218	232	2
8031	181	218	244	2
8032	181	225	255	2
8033	181	233	244	2
8034	187	225	244	2
8035	193	233	244	2
8036	199	233	232	2
8037	206	225	244	2
8038	206	210	221	2
8039	206	210	244	2
8040	212	218	232	2
8041	206	218	244	2
8042	206	210	255	2
8043	206	180	209	2
8044	206	188	209	2
8045	206	188	209	2
8046	206	188	209	2
8047	206	173	232	2
8048	206	180	197	2
8049	212	203	209	2
8050	218	233	232	2
8051	224	248	244	2
8052	218	240	255	2
8053	218	233	255	2
8054	206	203	221	2
8055	212	180	186	2
8056	218	180	186	2
8057	218	180	209	2
8058	206	165	197	2
8059	206	165	197	2
8060	206	173	197	2
8061	212	188	186	2
8062	218	195	209	2
8063	237	225	221	2
8064	231	248	244	2
8065	231	248	255	2
8066	231	225	232	2
8067	231	233	244	2
8068	231	240	232	2
8069	224	240	232	2
8070	224	240	232	2
8071	231	233	232	2
8072	224	240	255	2
8073	212	248	255	2
8074	199	248	255	2
8075	199	233	244	2
8076	206	255	244	2
8077	218	255	255	2
8078	224	255	255	2
8079	212	255	255	2
8080	206	248	255	2
8081	206	255	255	2
8082	212	255	255	2
8083	187	203	221	2
8084	174	210	232	2
8085	162	210	232	2
8086	143	203	221	2
8087	149	195	232	2
8088	143	195	221	2
8089	143	203	221	2
8090	137	195	232	2
8091	131	188	209	2
8092	137	195	232	2
8093	124	195	221	2
8094	131	180	209	2
8095	131	188	209	2
8096	131	173	221	2
8097	149	173	209	2
8098	162	180	209	2
8099	174	188	221	2
8100	187	203	209	2
8101	206	210	232	2
8102	206	225	232	2
8103	199	240	244	2
8104	199	240	255	2
8105	206	240	244	2
8106	218	255	255	2
8107	224	255	255	2
8108	206	255	255	2
8109	193	255	255	2
8110	187	233	255	2
8111	187	233	255	2
8112	212	240	255	2
8113	224	248	255	2
8114	231	255	255	2
8115	231	255	255	2
8116	237	255	255	2
8117	237	255	255	2
8118	237	255	255	2
8119	237	255	255	2
8120	231	255	255	2
8121	206	225	255	2
8122	187	210	255	2
8123	187	203	244	2
8124	193	203	244	2
8125	193	218	244	2
8126	187	233	255	2
8127	174	233	244	2
8128	174	218	232	2
8129	174	218	232	2
8130	187	225	244	2
8131	193	233	255	2
8132	193	240	255	2
8133	187	233	255	2
8134	181	225	255	2
8135	193	233	244	2
8136	206	225	244	2
8137	206	225	244	2
8138	206	225	232	2
8139	212	218	255	2
8140	212	225	244	2
8141	212	225	244	2
8142	212	210	244	2
8143	212	180	197	2
8144	212	195	209	2
8145	212	203	209	2
8146	206	188	209	2
8147	206	173	209	2
8148	206	180	186	2
8149	212	203	221	2
8150	212	225	232	2
8151	218	240	244	2
8152	218	233	255	2
8153	218	248	255	2
8154	212	218	232	2
8155	224	195	209	2
8156	224	195	209	2
8157	218	203	221	2
8158	212	188	209	2
8159	206	180	209	2
8160	199	180	197	2
8161	199	180	197	2
8162	206	180	186	2
8163	218	203	209	2
8164	212	218	232	2
8165	218	218	221	2
8166	218	210	209	2
8167	218	218	221	2
8168	218	225	221	2
8169	218	225	232	2
8170	224	225	232	2
8171	224	233	232	2
8172	231	255	255	2
8173	224	248	255	2
8174	206	240	244	2
8175	199	240	244	2
8176	212	255	255	2
8177	224	255	255	2
8178	231	255	255	2
8179	212	255	255	2
8180	212	255	255	2
8181	212	255	255	2
8182	218	255	255	2
8183	181	195	221	2
8184	187	210	232	2
8185	174	225	244	2
8186	174	210	232	2
8187	174	218	244	2
8188	162	210	232	2
8189	162	218	244	2
8190	149	218	244	2
8191	143	188	232	2
8192	143	195	232	2
8193	143	195	221	2
8194	137	188	221	2
8195	131	188	221	2
8196	137	188	232	2
8197	143	180	209	2
8198	156	180	209	2
8199	168	188	221	2
8200	181	195	209	2
8201	193	195	232	2
8202	206	203	209	2
8203	199	225	244	2
8204	206	240	255	2
8205	212	255	255	2
8206	212	255	255	2
8207	218	255	255	2
8208	199	255	255	2
8209	187	233	255	2
8210	174	225	232	2
8211	181	218	232	2
8212	212	248	244	2
8213	231	255	255	2
8214	237	255	255	2
8215	237	255	255	2
8216	237	255	255	2
8217	231	255	255	2
8218	231	255	255	2
8219	237	255	255	2
8220	231	255	255	2
8221	218	255	255	2
8222	193	233	255	2
8223	181	218	255	2
8224	187	210	255	2
8225	193	218	244	2
8226	181	210	244	2
8227	174	218	244	2
8228	174	225	244	2
8229	181	225	244	2
8230	193	225	244	2
8231	199	233	255	2
8232	206	240	255	2
8233	193	240	255	2
8234	193	248	255	2
8235	199	240	255	2
8236	199	233	255	2
8237	206	233	244	2
8238	206	233	244	2
8239	206	233	244	2
8240	212	233	232	2
8241	212	225	255	2
8242	212	210	232	2
8243	212	188	197	2
8244	212	195	221	2
8245	212	195	209	2
8246	212	188	209	2
8247	212	188	197	2
8248	212	188	197	2
8249	206	210	232	2
8250	212	225	232	2
8251	212	225	244	2
8252	212	225	244	2
8253	212	240	244	2
8254	212	218	244	2
8255	224	203	221	2
8256	231	210	221	2
8257	231	225	232	2
8258	231	218	221	2
8259	224	210	232	2
8260	224	203	221	2
8261	212	195	209	2
8262	212	188	197	2
8263	212	188	197	2
8264	206	203	221	2
8265	212	203	209	2
8266	212	195	197	2
8267	218	203	209	2
8268	218	218	209	2
8269	218	210	232	2
8270	218	210	221	2
8271	224	225	232	2
8272	231	248	255	2
8273	231	248	255	2
8274	212	233	244	2
8275	212	233	232	2
8276	224	255	255	2
8277	231	255	255	2
8278	231	255	255	2
8279	218	255	255	2
8280	206	255	255	2
8281	206	255	255	2
8282	168	195	221	2
8283	193	218	232	2
8284	193	233	255	2
8285	187	233	255	2
8286	181	233	244	2
8287	174	233	255	2
8288	168	225	244	2
8289	156	225	244	2
8290	149	218	244	2
8291	143	210	221	2
8292	149	203	221	2
8293	143	195	221	2
8294	143	195	221	2
8295	149	195	221	2
8296	156	195	221	2
8297	168	203	232	2
8298	181	203	232	2
8299	181	195	232	2
8300	187	188	232	2
8301	187	195	209	2
8302	193	210	221	2
8303	199	233	244	2
8304	206	255	255	2
8305	212	255	255	2
8306	218	255	255	2
8307	199	255	255	2
8308	193	240	255	2
8309	187	233	255	2
8310	193	233	255	2
8311	212	255	255	2
8312	237	255	255	2
8313	237	255	255	2
8314	237	255	255	2
8315	231	255	255	2
8316	218	255	255	2
8317	212	255	255	2
8318	224	255	255	2
8319	224	255	255	2
8320	212	255	255	2
8321	193	240	255	2
8322	187	225	255	2
8323	187	218	255	2
8324	187	225	255	2
8325	187	210	244	2
8326	181	218	244	2
8327	181	225	255	2
8328	187	225	244	2
8329	193	225	232	2
8330	199	233	255	2
8331	206	240	255	2
8332	199	240	255	2
8333	199	248	255	2
8334	199	233	255	2
8335	199	225	244	2
8336	212	233	255	2
8337	206	240	255	2
8338	199	240	244	2
8339	193	225	232	2
8340	193	233	255	2
8341	206	218	232	2
8342	212	203	209	2
8343	212	195	209	2
8344	218	203	209	2
8345	218	203	221	2
8346	218	210	221	2
8347	218	218	232	2
8348	218	233	244	2
8349	212	225	244	2
8350	206	210	255	2
8351	212	210	232	2
8352	206	210	232	2
8353	212	210	244	2
8354	218	203	209	2
8355	224	210	221	2
8356	237	233	232	2
8357	243	240	244	2
8358	249	233	255	2
8359	249	233	232	2
8360	231	218	232	2
8361	224	195	221	2
8362	218	188	209	2
8363	212	203	221	2
8364	212	195	209	2
8365	212	188	209	2
8366	218	195	221	2
8367	218	210	209	2
8368	218	225	232	2
8369	218	210	232	2
8370	218	218	221	2
8371	231	233	221	2
8372	231	240	244	2
8373	224	233	232	2
8374	224	233	232	2
8375	237	255	255	2
8376	237	255	255	2
8377	231	255	255	2
8378	224	255	255	2
8379	212	255	255	2
8380	206	255	255	2
8381	162	203	209	2
8382	181	218	221	2
8383	187	233	244	2
8384	193	240	255	2
8385	193	240	244	2
8386	181	240	255	2
8387	162	210	232	2
8388	162	218	244	2
8389	156	218	244	2
8390	149	210	244	2
8391	149	210	232	2
8392	149	210	221	2
8393	162	210	232	2
8394	174	218	232	2
8395	181	225	244	2
8396	187	233	255	2
8397	199	218	255	2
8398	193	203	244	2
8399	187	195	232	2
8400	181	195	221	2
8401	187	195	232	2
8402	193	218	232	2
8403	193	240	244	2
8404	212	255	255	2
8405	218	255	255	2
8406	212	255	255	2
8407	212	248	255	2
8408	224	255	255	2
8409	218	255	255	2
8410	231	255	255	2
8411	237	255	255	2
8412	237	255	255	2
8413	237	255	255	2
8414	218	255	255	2
8415	199	255	255	2
8416	181	248	255	2
8417	193	255	255	2
8418	193	255	255	2
8419	193	233	255	2
8420	193	225	244	2
8421	187	218	244	2
8422	193	218	244	2
8423	187	218	244	2
8424	193	210	232	2
8425	187	218	221	2
8426	174	218	255	2
8427	181	218	255	2
8428	187	218	244	2
8429	187	225	244	2
8430	193	233	244	2
8431	193	233	255	2
8432	199	233	244	2
8433	193	233	255	2
8434	193	218	255	2
8435	199	240	244	2
8436	199	248	255	2
8437	193	240	255	2
8438	181	218	244	2
8439	187	218	197	2
8440	206	225	244	2
8441	212	225	232	2
8442	212	225	221	2
8443	212	225	232	2
8444	218	218	244	2
8445	218	225	232	2
8446	224	233	244	2
8447	224	240	255	2
8448	218	240	244	2
8449	212	225	255	2
8450	206	218	244	2
8451	193	210	232	2
8452	199	195	221	2
8453	212	188	186	2
8454	224	195	209	2
8455	243	233	232	2
8456	249	248	255	2
8457	255	240	255	2
8458	255	248	255	2
8459	243	225	255	2
8460	237	195	232	2
8461	224	188	221	2
8462	218	195	232	2
8463	218	188	209	2
8464	206	195	221	2
8465	212	195	209	2
8466	212	210	221	2
8467	218	210	232	2
8468	224	210	232	2
8469	224	225	232	2
8470	237	240	244	2
8471	243	255	255	2
8472	237	248	255	2
8473	237	255	255	2
8474	243	255	255	2
8475	243	255	255	2
8476	237	255	255	2
8477	231	255	255	2
8478	218	255	255	2
8479	218	255	255	2
8480	174	203	221	2
8481	181	203	221	2
8482	187	218	221	2
8483	206	240	232	2
8484	206	248	255	2
8485	193	248	255	2
8486	187	240	244	2
8487	187	240	255	2
8488	174	240	244	2
8489	174	233	244	2
8490	168	225	244	2
8491	174	218	232	2
8492	187	233	255	2
8493	193	240	255	2
8494	193	248	255	2
8495	199	255	255	2
8496	206	240	255	2
8497	212	218	255	2
8498	193	203	232	2
8499	181	195	221	2
8500	181	188	221	2
8501	181	203	197	2
8502	193	225	232	2
8503	206	255	244	2
8504	212	255	255	2
8505	212	255	255	2
8506	212	248	255	2
8507	218	255	255	2
8508	231	255	255	2
8509	231	255	255	2
8510	231	255	255	2
8511	231	255	255	2
8512	237	255	255	2
8513	187	255	255	2
8514	168	233	232	2
8515	168	218	209	2
8516	168	225	232	2
8517	174	225	244	2
8518	187	225	244	2
8519	187	210	232	2
8520	187	218	244	2
8521	199	218	255	2
8522	181	210	244	2
8523	193	203	221	2
8524	199	195	197	2
8525	193	218	255	2
8526	187	218	244	2
8527	181	218	232	2
8528	187	218	232	2
8529	187	233	244	2
8530	187	240	255	2
8531	193	233	244	2
8532	187	233	244	2
8533	193	225	255	2
8534	193	225	232	2
8535	199	248	255	2
8536	199	248	255	2
8537	193	225	255	2
8538	193	203	221	2
8539	199	233	221	2
8540	206	225	232	2
8541	212	233	244	2
8542	218	248	255	2
8543	218	240	255	2
8544	224	240	255	2
8545	231	233	255	2
8546	231	233	244	2
8547	224	233	244	2
8548	218	225	255	2
8549	199	218	232	2
8550	181	203	221	2
8551	181	188	209	2
8552	193	180	197	2
8553	218	188	209	2
8554	231	210	209	2
8555	237	225	232	2
8556	243	225	232	2
8557	243	225	221	2
8558	243	210	244	2
8559	243	188	209	2
8560	231	195	209	2
8561	224	195	209	2
8562	224	173	197	2
8563	218	180	197	2
8564	218	180	197	2
8565	218	188	197	2
8566	218	203	209	2
8567	224	203	221	2
8568	231	240	244	2
8569	243	255	255	2
8570	249	255	255	2
8571	249	255	255	2
8572	249	255	255	2
8573	249	255	255	2
8574	243	255	255	2
8575	231	255	255	2
8576	231	255	255	2
8577	231	255	255	2
8578	231	255	255	2
8579	162	188	209	2
8580	174	203	209	2
8581	187	210	221	2
8582	206	240	244	2
8583	212	255	255	2
8584	206	255	255	2
8585	206	255	255	2
8586	206	255	255	2
8587	206	255	255	2
8588	206	255	255	2
8589	199	240	255	2
8590	199	233	255	2
8591	206	255	255	2
8592	212	255	255	2
8593	212	255	255	2
8594	224	255	255	2
8595	224	255	255	2
8596	218	240	255	2
8597	199	218	244	2
8598	187	203	221	2
8599	181	195	209	2
8600	181	195	186	2
8601	193	218	221	2
8602	193	233	232	2
8603	199	240	255	2
8604	206	240	255	2
8605	212	233	255	2
8606	206	248	255	2
8607	224	255	255	2
8608	218	255	255	2
8609	218	255	255	2
8610	218	255	255	2
8611	218	255	255	2
8612	193	248	255	2
8613	187	233	255	2
8614	181	225	244	2
8615	181	210	244	2
8616	181	218	244	2
8617	193	218	232	2
8618	187	218	232	2
8619	193	218	232	2
8620	193	233	255	2
8621	174	218	244	2
8622	193	210	232	2
8623	199	210	221	2
8624	199	210	255	2
8625	193	225	244	2
8626	187	225	244	2
8627	187	225	244	2
8628	193	233	244	2
8629	193	233	255	2
8630	193	240	255	2
8631	193	233	244	2
8632	187	225	244	2
8633	193	225	244	2
8634	199	240	244	2
8635	206	255	255	2
8636	199	248	255	2
8637	199	225	255	2
8638	199	225	244	2
8639	206	225	244	2
8640	212	233	244	2
8641	218	240	255	2
8642	224	248	255	2
8643	224	248	255	2
8644	218	233	244	2
8645	231	225	232	2
8646	218	218	232	2
8647	218	218	232	2
8648	212	203	221	2
8649	206	195	221	2
8650	187	188	209	2
8651	206	180	197	2
8652	218	188	209	2
8653	224	195	209	2
8654	231	195	209	2
8655	231	203	209	2
8656	231	195	209	2
8657	231	180	209	2
8658	237	180	209	2
8659	231	195	209	2
8660	231	195	197	2
8661	224	180	186	2
8662	218	173	197	2
8663	218	165	186	2
8664	212	165	197	2
8665	218	180	197	2
8666	218	210	209	2
8667	224	225	232	2
8668	237	255	244	2
8669	249	255	255	2
8670	255	255	255	2
8671	255	255	255	2
8672	249	255	255	2
8673	243	255	255	2
8674	224	255	255	2
8675	231	255	255	2
8676	231	255	255	2
8677	231	255	255	2
8678	168	188	221	2
8679	162	188	221	2
8680	168	195	221	2
8681	193	210	221	2
8682	212	248	232	2
8683	218	255	255	2
8684	218	255	255	2
8685	206	255	255	2
8686	199	248	244	2
8687	199	255	244	2
8688	199	248	255	2
8689	206	240	255	2
8690	206	233	255	2
8691	212	248	255	2
8692	218	255	255	2
8693	224	255	255	2
8694	224	255	255	2
8695	224	255	255	2
8696	218	255	255	2
8697	206	240	255	2
8698	193	210	244	2
8699	187	195	209	2
8700	181	195	209	2
8701	181	203	221	2
8702	187	218	221	2
8703	193	233	244	2
8704	199	233	244	2
8705	199	225	244	2
8706	199	240	244	2
8707	206	255	255	2
8708	199	255	255	2
8709	206	255	255	2
8710	206	255	255	2
8711	212	240	255	2
8712	199	248	255	2
8713	206	248	255	2
8714	193	240	255	2
8715	187	218	255	2
8716	187	210	255	2
8717	193	225	244	2
8718	193	233	255	2
8719	199	233	255	2
8720	193	255	255	2
8721	187	218	255	2
8722	199	218	244	2
8723	199	210	232	2
8724	199	203	232	2
8725	199	218	221	2
8726	193	225	244	2
8727	187	218	244	2
8728	187	210	244	2
8729	193	218	244	2
8730	199	225	232	2
8731	193	225	255	2
8732	187	225	244	2
8733	193	233	244	2
8734	206	233	244	2
8735	212	255	255	2
8736	206	255	255	2
8737	206	240	255	2
8738	199	233	244	2
8739	206	233	244	2
8740	212	240	244	2
8741	224	248	255	2
8742	224	255	255	2
8743	218	255	255	2
8744	212	225	255	2
8745	212	218	232	2
8746	206	210	232	2
8747	199	210	221	2
8748	212	210	221	2
8749	224	195	221	2
8750	212	188	209	2
8751	218	188	209	2
8752	224	188	209	2
8753	224	180	209	2
8754	231	173	197	2
8755	231	188	197	2
8756	231	180	197	2
8757	237	173	197	2
8758	231	195	197	2
8759	231	188	197	2
8760	231	188	197	2
8761	218	180	186	2
8762	218	173	186	2
8763	212	165	186	2
8764	206	165	186	2
8765	212	173	186	2
8766	199	180	186	2
8767	206	195	197	2
8768	218	233	209	2
8769	237	255	255	2
8770	243	255	255	2
8771	237	255	255	2
8772	237	255	255	2
8773	237	255	255	2
8774	218	255	244	2
8775	224	255	255	2
8776	224	255	255	2
8777	218	255	255	2
8778	168	188	209	2
8779	181	195	209	2
8780	187	203	232	2
8781	206	218	244	2
8782	218	248	244	2
8783	218	255	255	2
8784	218	255	255	2
8785	206	248	255	2
8786	193	240	255	2
8787	187	233	244	2
8788	193	233	255	2
8789	199	225	232	2
8790	199	225	221	2
8791	206	233	221	2
8792	212	248	232	2
8793	218	255	255	2
8794	218	255	255	2
8795	218	255	255	2
8796	212	255	255	2
8797	206	255	255	2
8798	193	218	255	2
8799	187	195	221	2
8800	174	195	209	2
8801	181	203	221	2
8802	187	210	221	2
8803	193	218	232	2
8804	199	218	232	2
8805	193	225	232	2
8806	193	233	232	2
8807	187	255	255	2
8808	174	248	255	2
8809	187	240	255	2
8810	187	225	232	2
8811	187	203	232	2
8812	193	233	232	2
8813	206	248	255	2
8814	199	248	255	2
8815	181	225	255	2
8816	181	203	232	2
8817	187	210	244	2
8818	193	233	255	2
8819	206	248	255	2
8820	206	255	255	2
8821	199	233	255	2
8822	193	218	244	2
8823	187	218	232	2
8824	199	203	232	2
8825	199	195	221	2
8826	193	225	232	2
8827	193	225	244	2
8828	187	225	232	2
8829	193	233	232	2
8830	193	225	244	2
8831	187	233	255	2
8832	181	225	244	2
8833	193	233	255	2
8834	206	233	244	2
8835	206	233	244	2
8836	206	255	255	2
8837	212	240	255	2
8838	206	233	244	2
8839	212	240	255	2
8840	212	255	255	2
8841	218	255	255	2
8842	212	255	255	2
8843	193	255	255	2
8844	193	233	255	2
8845	193	210	232	2
8846	187	210	232	2
8847	193	218	232	2
8848	206	218	232	2
8849	212	203	221	2
8850	212	203	221	2
8851	212	195	221	2
8852	212	188	209	2
8853	224	180	209	2
8854	231	173	197	2
8855	237	173	197	2
8856	237	173	197	2
8857	243	173	197	2
8858	237	180	197	2
8859	231	165	197	2
8860	231	180	186	2
8861	224	180	197	2
8862	218	173	186	2
8863	212	158	186	2
8864	212	150	186	2
